order_id,order_delta_hour_t-1,order_delta_hour_t-2,order_delta_hour_t-3
2386356,-2.0,1.0,1.0
1987076,-4.0,-6.0,-3.0
301093,-1.0,-5.0,-7.0
612766,4.0,3.0,-1.0
1461699,3.0,7.0,6.0
988563,-11.0,-8.0,-4.0
99229,-8.0,-19.0,-16.0
2551550,17.0,9.0,-2.0
764701,1.0,18.0,10.0
1174400,-1.0,0.0,17.0
1707555,-7.0,-8.0,-7.0
2123243,-1.0,-8.0,-9.0
2162846,7.0,6.0,-1.0
2294945,-3.0,4.0,3.0
425344,3.0,0.0,7.0
3360676,-1.0,2.0,-1.0
1691810,-2.0,-3.0,0.0
1323643,5.0,3.0,2.0
1432656,0.0,5.0,3.0
52158,0.0,0.0,5.0
1181298,-1.0,-1.0,-1.0
1008052,2.0,1.0,1.0
675519,-2.0,0.0,-1.0
2284057,-6.0,-8.0,-6.0
362875,7.0,1.0,-1.0
760768,-2.0,5.0,-1.0
1947482,0.0,-2.0,5.0
2293799,0.0,0.0,-2.0
800925,-6.0,-6.0,-6.0
2485409,5.0,-1.0,-1.0
1371100,-2.0,3.0,-3.0
1634954,4.0,2.0,7.0
1683134,-6.0,-2.0,-4.0
3211923,5.0,-1.0,3.0
432199,-7.0,-2.0,-8.0
2586390,,,
2322214,-2.0,,
1678636,-2.0,-4.0,
852381,2.0,0.0,-2.0
529861,-3.0,-1.0,-3.0
1356817,,,
2606275,-2.0,,
1115793,2.0,0.0,
1943011,-2.0,0.0,-2.0
457500,0.0,-2.0,0.0
947593,,,
1682574,-4.0,,
720945,6.0,2.0,
2071743,-8.0,-2.0,-6.0
3121713,2.0,-6.0,0.0
3347108,-2.0,0.0,-8.0
776182,0.0,-2.0,0.0
1656597,1.0,1.0,-1.0
3094884,0.0,1.0,1.0
2716793,5.0,5.0,6.0
1251514,-6.0,-1.0,-1.0
2721628,1.0,-5.0,0.0
1540780,0.0,1.0,-5.0
1097656,7.0,7.0,8.0
829556,-5.0,2.0,2.0
626549,5.0,0.0,7.0
2049564,-8.0,-3.0,-8.0
674702,0.0,-8.0,-3.0
645963,3.0,3.0,-5.0
882345,,,
1791609,-4.0,,
180520,5.0,1.0,
3382970,-2.0,3.0,-1.0
556411,3.0,1.0,6.0
2702426,7.0,10.0,8.0
126935,-8.0,-1.0,2.0
2147900,-4.0,-12.0,-5.0
3057971,3.0,-1.0,-9.0
2746121,4.0,7.0,3.0
2636854,-4.0,0.0,3.0
907009,-1.0,-5.0,-1.0
362316,1.0,0.0,-4.0
1203305,2.0,3.0,2.0
1459177,0.0,2.0,3.0
2292607,-3.0,-3.0,-1.0
3089257,2.0,-1.0,-1.0
3412803,-4.0,-2.0,-5.0
1149030,5.0,1.0,3.0
2372661,0.0,5.0,1.0
2661401,-5.0,-5.0,0.0
1253292,3.0,-2.0,-2.0
2132623,-1.0,2.0,-3.0
2466843,2.0,1.0,4.0
235093,0.0,2.0,1.0
49272,-1.0,-1.0,1.0
3176890,-3.0,-4.0,-4.0
1061724,4.0,1.0,0.0
2410155,-1.0,3.0,0.0
547051,0.0,-1.0,3.0
71884,-1.0,-1.0,-2.0
3279684,1.0,0.0,0.0
3389705,-1.0,0.0,-1.0
3166446,-1.0,-2.0,-1.0
2842769,-1.0,-2.0,-3.0
371966,,,
3052878,1.0,,
2321874,-9.0,-8.0,
923045,1.0,-8.0,-7.0
646866,9.0,10.0,1.0
2952076,-8.0,1.0,2.0
1356928,8.0,0.0,9.0
49878,,,
78172,-4.0,,
129841,4.0,0.0,
1455376,-3.0,1.0,-3.0
866209,10.0,7.0,11.0
2244278,2.0,12.0,9.0
2902,-6.0,-4.0,6.0
2875404,-6.0,-12.0,-10.0
3203236,1.0,-5.0,-11.0
1686926,8.0,9.0,3.0
3217335,-15.0,-7.0,-6.0
1382124,9.0,-6.0,2.0
2742102,2.0,11.0,-4.0
3302217,6.0,8.0,17.0
1933082,1.0,7.0,9.0
2909134,-12.0,-11.0,-5.0
97719,9.0,-3.0,-2.0
1032823,3.0,12.0,0.0
1145101,-10.0,-7.0,2.0
3416718,2.0,-8.0,-5.0
195985,2.0,4.0,-6.0
965262,-13.0,-11.0,-9.0
2770570,-3.0,-16.0,-14.0
2203999,16.0,13.0,0.0
511644,-6.0,10.0,7.0
120673,2.0,-4.0,12.0
2183145,0.0,2.0,-4.0
3165485,-4.0,-4.0,-2.0
592066,2.0,-2.0,-2.0
2280590,0.0,2.0,-2.0
2922888,1.0,1.0,3.0
200099,10.0,11.0,11.0
3141276,-9.0,1.0,2.0
678027,1.0,-8.0,2.0
2328127,0.0,1.0,-8.0
789009,5.0,5.0,6.0
3037418,1.0,6.0,6.0
2188791,-9.0,-8.0,-3.0
1782189,9.0,0.0,1.0
3083392,2.0,11.0,2.0
3242471,-3.0,-1.0,8.0
25817,-3.0,-6.0,-4.0
1319937,7.0,4.0,1.0
225871,-9.0,-2.0,-5.0
2708912,-3.0,-12.0,-5.0
2749929,3.0,0.0,-9.0
3186707,-4.0,-1.0,-4.0
3341743,-9.0,-13.0,-10.0
2504960,13.0,4.0,0.0
302147,-3.0,10.0,1.0
2777789,0.0,-3.0,10.0
598124,1.0,1.0,-2.0
1732087,-11.0,-10.0,-10.0
1959893,14.0,3.0,4.0
295011,2.0,16.0,5.0
805940,-4.0,-2.0,12.0
1059447,0.0,-4.0,-2.0
2080138,10.0,10.0,6.0
821803,-12.0,-2.0,-2.0
1903043,-1.0,-13.0,-3.0
409026,6.0,5.0,-7.0
3315130,-4.0,2.0,1.0
1839286,0.0,-4.0,2.0
2198111,-1.0,-1.0,-5.0
330616,0.0,-1.0,-1.0
2248568,0.0,0.0,-1.0
848428,0.0,0.0,0.0
936530,-1.0,-1.0,-1.0
2688603,2.0,1.0,1.0
2454717,2.0,4.0,3.0
3258036,-1.0,1.0,3.0
1574090,-1.0,-2.0,0.0
1370913,6.0,5.0,4.0
708498,4.0,10.0,9.0
219019,1.0,5.0,11.0
1117947,-14.0,-13.0,-9.0
987179,0.0,-14.0,-13.0
2901567,2.0,2.0,-12.0
2144360,3.0,5.0,5.0
2431455,-2.0,1.0,3.0
149751,1.0,-1.0,2.0
2294089,-4.0,-3.0,-5.0
3197165,1.0,-3.0,-2.0
3212041,3.0,4.0,0.0
2136939,4.0,7.0,8.0
2481867,-2.0,2.0,5.0
3003215,4.0,2.0,6.0
2150566,-6.0,-2.0,-4.0
1233931,-1.0,-7.0,-3.0
172791,2.0,1.0,-5.0
2624763,-6.0,-4.0,-5.0
1146496,,,
458477,19.0,,
2534519,-5.0,14.0,
485910,-1.0,-6.0,13.0
136812,-7.0,-8.0,-13.0
756745,1.0,-6.0,-7.0
2089007,2.0,3.0,-4.0
2523145,-1.0,1.0,2.0
1206147,6.0,5.0,7.0
2765595,-2.0,4.0,3.0
2249043,,,
2570541,-3.0,,
265305,4.0,1.0,
793962,-4.0,0.0,-3.0
475526,3.0,-1.0,3.0
1184951,-1.0,2.0,-2.0
584075,1.0,0.0,3.0
1979204,0.0,1.0,0.0
1500633,-1.0,-1.0,0.0
677453,,,
1118247,2.0,,
1382705,-5.0,-3.0,
480855,2.0,-3.0,-1.0
1470935,0.0,2.0,-3.0
3095404,1.0,1.0,3.0
1061883,1.0,2.0,2.0
2693538,-1.0,0.0,1.0
1751267,1.0,0.0,1.0
3065947,-4.0,-3.0,-4.0
3180603,5.0,1.0,2.0
2958785,-5.0,0.0,-4.0
3211634,4.0,-1.0,4.0
408842,0.0,4.0,-1.0
1853503,0.0,0.0,4.0
1606121,-4.0,-4.0,-4.0
2515101,3.0,-1.0,-1.0
2509068,0.0,3.0,-1.0
1693835,0.0,0.0,3.0
2485544,1.0,1.0,1.0
81479,-3.0,-2.0,-2.0
818165,2.0,-1.0,0.0
355777,3.0,5.0,2.0
2765137,-4.0,-1.0,1.0
1193009,-3.0,-7.0,-4.0
2207329,3.0,0.0,-4.0
1468959,2.0,5.0,2.0
1698716,1.0,3.0,6.0
1489333,0.0,1.0,3.0
3190928,-6.0,-6.0,-5.0
2776705,0.0,-6.0,-6.0
1086609,1.0,1.0,-5.0
626357,0.0,1.0,1.0
756014,0.0,0.0,1.0
3333392,-1.0,-1.0,-1.0
2800027,6.0,5.0,5.0
2401113,-2.0,4.0,3.0
2893750,1.0,-1.0,5.0
2025057,0.0,1.0,-1.0
1492519,-3.0,-3.0,-2.0
3025483,4.0,1.0,1.0
1678301,-6.0,-2.0,-5.0
2285873,3.0,-3.0,1.0
2570951,1.0,4.0,-2.0
1936858,0.0,1.0,4.0
295401,0.0,0.0,1.0
623655,-2.0,-2.0,-2.0
3277396,-1.0,-3.0,-3.0
2561767,4.0,3.0,1.0
456060,0.0,4.0,3.0
3157223,-3.0,-3.0,1.0
1961383,2.0,-1.0,-1.0
2083773,0.0,2.0,-1.0
1588774,0.0,0.0,2.0
1899889,1.0,1.0,1.0
2891418,-2.0,-1.0,-1.0
829274,1.0,-1.0,0.0
354514,-1.0,0.0,-2.0
2975519,3.0,2.0,3.0
2704119,-2.0,1.0,0.0
101725,1.0,-1.0,2.0
503209,,,
431128,-4.0,,
1602805,0.0,-4.0,
3169395,4.0,4.0,0.0
2974780,-1.0,3.0,3.0
1777350,-2.0,-3.0,1.0
1388789,4.0,2.0,1.0
2816522,,,
485846,2.0,,
631074,3.0,5.0,
2942733,0.0,3.0,5.0
1186052,-2.0,-2.0,1.0
2622260,,,
746511,8.0,,
1401929,-4.0,4.0,
1122384,3.0,-1.0,7.0
2813779,1.0,4.0,0.0
752698,0.0,1.0,4.0
2548014,-4.0,-4.0,-3.0
3279265,3.0,-1.0,-1.0
1428716,-4.0,-1.0,-5.0
2007502,4.0,0.0,3.0
1593465,0.0,4.0,0.0
1644878,-1.0,-1.0,3.0
1182653,-5.0,-6.0,-6.0
718383,6.0,1.0,0.0
2009276,-9.0,-3.0,-8.0
1830511,2.0,-7.0,-1.0
2410027,4.0,6.0,-3.0
3216015,2.0,6.0,8.0
1069568,-2.0,0.0,4.0
2155987,-4.0,-6.0,-4.0
2120487,4.0,0.0,-2.0
2311724,2.0,6.0,2.0
1140128,-1.0,1.0,5.0
2760610,0.0,-1.0,1.0
3253350,0.0,0.0,-1.0
1428837,,,
1373148,7.0,,
342438,-12.0,-5.0,
3157565,5.0,-7.0,0.0
1378279,0.0,5.0,-7.0
2275772,1.0,1.0,6.0
2318103,-1.0,0.0,0.0
1021935,1.0,0.0,1.0
3240161,-5.0,-4.0,-5.0
1590578,5.0,0.0,1.0
3149943,2.0,7.0,2.0
1032145,-1.0,1.0,6.0
1128397,,,
972837,9.0,,
950103,-12.0,-3.0,
1438770,2.0,-10.0,-1.0
2142184,-2.0,0.0,-12.0
2135275,,,
410361,-4.0,,
2603220,1.0,-3.0,
2905968,-2.0,-1.0,-5.0
1206383,-3.0,-5.0,-4.0
1760472,1.0,-2.0,-4.0
3193932,2.0,3.0,0.0
2627021,-3.0,-1.0,0.0
1591949,9.0,6.0,8.0
2261319,-5.0,4.0,1.0
2234963,0.0,-5.0,4.0
2654033,5.0,5.0,0.0
2175749,-3.0,2.0,2.0
216481,-2.0,-5.0,0.0
404573,0.0,-2.0,-5.0
1677031,-1.0,-1.0,-3.0
3397507,1.0,0.0,0.0
54698,3.0,4.0,3.0
2064351,0.0,3.0,4.0
556934,1.0,1.0,4.0
775366,1.0,2.0,2.0
833477,-6.0,-5.0,-4.0
532598,2.0,-4.0,-3.0
1882947,3.0,5.0,-1.0
3363884,4.0,7.0,9.0
1836440,-9.0,-5.0,-2.0
2778250,3.0,-6.0,-2.0
1549632,-3.0,0.0,-9.0
3017453,0.0,-3.0,0.0
1901786,2.0,2.0,-1.0
1864913,,,
569484,0.0,,
1355332,0.0,0.0,
1479101,5.0,5.0,5.0
1852656,,,
2020303,3.0,,
3101386,-8.0,-5.0,
1330710,5.0,-3.0,0.0
15504,0.0,5.0,-3.0
2989579,1.0,1.0,6.0
1664478,1.0,2.0,2.0
536245,-3.0,-2.0,-1.0
2016939,-3.0,-6.0,-5.0
416509,5.0,2.0,-1.0
129551,-2.0,3.0,0.0
1506321,-5.0,-7.0,-2.0
2380016,,,
1421708,8.0,,
1755697,-17.0,-9.0,
2567691,7.0,-10.0,-2.0
1318850,11.0,18.0,1.0
352526,-3.0,8.0,15.0
539780,-2.0,-5.0,6.0
2245815,4.0,2.0,-1.0
1900336,-6.0,-2.0,-4.0
1597831,-1.0,-7.0,-3.0
2994723,0.0,-1.0,-7.0
2329879,3.0,3.0,2.0
971654,4.0,7.0,7.0
3351347,,,
139788,-7.0,,
1347941,3.0,-4.0,
194849,5.0,8.0,1.0
2863170,-3.0,2.0,5.0
3311012,0.0,-3.0,2.0
123309,2.0,2.0,-1.0
2696604,2.0,4.0,4.0
430695,,,
55080,4.0,,
1289815,-3.0,1.0,
594620,0.0,-3.0,1.0
1482404,5.0,5.0,2.0
2391282,-3.0,2.0,2.0
3112507,1.0,-2.0,3.0
2199809,3.0,4.0,1.0
2904093,-7.0,-4.0,-3.0
235726,7.0,0.0,3.0
1734329,-8.0,-1.0,-8.0
691555,,,
536759,-7.0,,
1027604,0.0,-7.0,
1129100,3.0,3.0,-4.0
2829415,6.0,9.0,9.0
2527424,0.0,6.0,9.0
2024106,-3.0,-3.0,3.0
1672584,-2.0,-5.0,-5.0
1048321,-4.0,-6.0,-9.0
3354477,5.0,1.0,-1.0
2989781,1.0,6.0,2.0
2064018,0.0,1.0,6.0
2657450,-2.0,-2.0,-1.0
1208002,3.0,1.0,1.0
1036806,0.0,3.0,1.0
2552301,1.0,1.0,4.0
836964,-2.0,-1.0,-1.0
2275583,1.0,-1.0,0.0
3285417,-6.0,-5.0,-7.0
3026769,3.0,-3.0,-2.0
2320059,1.0,4.0,-2.0
298141,-5.0,-4.0,-1.0
57934,1.0,-4.0,-3.0
1156188,-2.0,-1.0,-6.0
698148,11.0,9.0,10.0
426143,-2.0,9.0,7.0
1494883,0.0,-2.0,9.0
1469491,-7.0,-7.0,-9.0
74829,,,
14085,-2.0,,
2012351,-5.0,-7.0,
3109390,5.0,0.0,-2.0
1443928,,,
814465,4.0,,
1836298,0.0,4.0,
1125589,-4.0,-4.0,0.0
1250858,-3.0,-7.0,-7.0
3146719,6.0,3.0,-1.0
1662968,-4.0,2.0,-1.0
1058956,-3.0,-7.0,-1.0
132279,3.0,0.0,-4.0
2468283,10.0,13.0,10.0
860698,-9.0,1.0,4.0
2434158,-2.0,-11.0,-1.0
1265957,0.0,-2.0,-11.0
3083103,4.0,4.0,2.0
556355,-3.0,1.0,1.0
1491336,-1.0,-4.0,0.0
103418,1.0,0.0,-3.0
2826739,0.0,1.0,0.0
1697171,2.0,2.0,3.0
630776,-2.0,0.0,0.0
1555063,6.0,4.0,6.0
2413266,-6.0,0.0,-2.0
165904,0.0,-6.0,0.0
3264256,2.0,2.0,-4.0
3352433,-2.0,0.0,0.0
2962404,1.0,-1.0,1.0
3349902,-1.0,0.0,-2.0
1721186,-3.0,-4.0,-3.0
1805378,5.0,2.0,1.0
1752643,0.0,5.0,2.0
910474,-2.0,-2.0,3.0
912826,0.0,-2.0,-2.0
885677,3.0,3.0,1.0
1737208,5.0,8.0,8.0
3196490,,,
415314,1.0,,
1666482,21.0,22.0,
2717147,-12.0,9.0,10.0
2122882,2.0,-10.0,11.0
2365565,8.0,10.0,-2.0
2227406,-7.0,1.0,3.0
3415578,-13.0,-20.0,-12.0
68677,0.0,-13.0,-20.0
433342,19.0,19.0,6.0
1353614,-5.0,14.0,14.0
439476,1.0,-4.0,15.0
2681228,1.0,2.0,-3.0
2766408,4.0,5.0,6.0
2882563,-1.0,3.0,4.0
1325589,,,
435404,0.0,,
3293298,3.0,3.0,
2696344,4.0,7.0,7.0
315605,,,
2346694,-10.0,,
2166707,18.0,8.0,
1793765,-1.0,17.0,7.0
1403644,-7.0,-8.0,10.0
2454616,3.0,-4.0,-5.0
722930,2.0,5.0,-2.0
550540,0.0,2.0,5.0
1323384,,,
3088315,-8.0,,
1188717,5.0,-3.0,
2627577,-6.0,-1.0,-9.0
752044,-2.0,-8.0,-3.0
246953,8.0,6.0,0.0
371035,-4.0,4.0,2.0
356673,6.0,2.0,10.0
179004,-1.0,5.0,1.0
902491,-8.0,-9.0,-3.0
2125900,2.0,-6.0,-7.0
2339187,3.0,5.0,-3.0
2525969,1.0,4.0,6.0
70450,2.0,3.0,6.0
199740,-8.0,-6.0,-5.0
2414404,7.0,-1.0,1.0
2952701,-2.0,5.0,-3.0
1336602,4.0,2.0,9.0
2734584,-2.0,2.0,0.0
1955643,-7.0,-9.0,-5.0
3303691,9.0,2.0,0.0
491580,1.0,10.0,3.0
1056038,-4.0,-3.0,6.0
1278345,0.0,-4.0,-3.0
295788,1.0,1.0,-3.0
148176,0.0,1.0,1.0
1087987,-3.0,-3.0,-2.0
3400239,-3.0,-6.0,-6.0
2402789,4.0,1.0,-2.0
1112171,-3.0,1.0,-2.0
527093,0.0,-3.0,1.0
1818412,,,
1822933,3.0,,
2075914,-3.0,0.0,
2560433,0.0,-3.0,0.0
1455179,0.0,0.0,-3.0
2943325,-6.0,-6.0,-6.0
1225579,5.0,-1.0,-1.0
1997222,-7.0,-2.0,-8.0
2245341,1.0,-6.0,-1.0
2835865,0.0,1.0,-6.0
3147020,6.0,6.0,7.0
2864450,-1.0,5.0,5.0
3104373,0.0,-1.0,5.0
2281756,0.0,0.0,-1.0
2983739,-4.0,-4.0,-4.0
1878085,1.0,-3.0,-3.0
1333416,-2.0,-1.0,-5.0
749694,1.0,-1.0,0.0
1604244,1.0,2.0,0.0
1752252,7.0,8.0,9.0
931601,-3.0,4.0,5.0
637672,-1.0,-4.0,3.0
1494751,-2.0,-3.0,-6.0
77485,-2.0,-4.0,-5.0
2608177,1.0,-1.0,-3.0
1679809,-3.0,-2.0,-4.0
1984014,10.0,7.0,8.0
3226135,-5.0,5.0,2.0
746995,-1.0,-6.0,4.0
1669504,-2.0,-3.0,-8.0
527965,1.0,-1.0,-2.0
1310727,-2.0,-1.0,-3.0
2392773,3.0,1.0,2.0
1710214,-4.0,-1.0,-3.0
1877552,2.0,-2.0,1.0
1752745,5.0,7.0,3.0
2356373,,,
1921322,-2.0,,
1445786,3.0,1.0,
1757063,-4.0,-1.0,-3.0
2105343,10.0,6.0,9.0
3009023,-12.0,-2.0,-6.0
2953964,2.0,-10.0,0.0
2692506,-1.0,1.0,-11.0
3356749,,,
1144459,-4.0,,
2301317,-4.0,-8.0,
2178116,5.0,1.0,-3.0
1284891,1.0,6.0,2.0
2920642,-7.0,-6.0,-1.0
2413814,8.0,1.0,2.0
1317858,6.0,14.0,7.0
3316959,-13.0,-7.0,1.0
1852783,2.0,-11.0,-5.0
3131769,5.0,7.0,-6.0
1708518,-5.0,0.0,2.0
1156707,2.0,-3.0,2.0
2428055,0.0,2.0,-3.0
1063583,-5.0,-5.0,-3.0
3305957,0.0,-5.0,-5.0
165470,1.0,1.0,-4.0
628951,3.0,4.0,4.0
2105044,-1.0,2.0,3.0
3410255,-3.0,-4.0,-1.0
213869,4.0,1.0,0.0
1193859,1.0,5.0,2.0
3134756,0.0,1.0,5.0
2248334,1.0,1.0,2.0
123825,-2.0,-1.0,-1.0
1849553,0.0,-2.0,-1.0
2729150,5.0,5.0,3.0
3342578,-6.0,-1.0,-1.0
534713,3.0,-3.0,2.0
2810414,3.0,6.0,0.0
1726614,-4.0,-1.0,2.0
3124688,-2.0,-6.0,-3.0
3345756,1.0,-1.0,-5.0
2393815,4.0,5.0,3.0
2665167,-1.0,3.0,4.0
1751525,,,
77392,-3.0,,
1264096,2.0,-1.0,
679020,-11.0,-9.0,-12.0
85134,5.0,-6.0,-4.0
1071238,-3.0,2.0,-9.0
2942910,1.0,-2.0,3.0
1568556,2.0,3.0,0.0
3332469,,,
1544236,0.0,,
1841786,-3.0,-3.0,
229272,15.0,12.0,12.0
2171846,-12.0,3.0,0.0
127191,7.0,-5.0,10.0
2249820,-8.0,-1.0,-13.0
1255271,3.0,-5.0,2.0
3082466,0.0,3.0,-5.0
371934,,,
2120038,9.0,,
1453975,-9.0,0.0,
664450,4.0,-5.0,4.0
1340331,3.0,7.0,-2.0
2763818,0.0,3.0,7.0
218733,-7.0,-7.0,-4.0
3098967,4.0,-3.0,-3.0
1837671,-4.0,0.0,-7.0
2329085,1.0,-3.0,1.0
2772484,4.0,5.0,1.0
542040,-1.0,3.0,4.0
335177,1.0,0.0,4.0
2019331,2.0,3.0,2.0
1923308,-2.0,0.0,1.0
1921831,-6.0,-8.0,-6.0
194192,2.0,-4.0,-6.0
2102047,0.0,2.0,-4.0
3371164,0.0,0.0,2.0
416671,8.0,8.0,8.0
276275,-5.0,3.0,3.0
2212095,-4.0,-9.0,-1.0
1551236,3.0,-1.0,-6.0
1726335,-3.0,0.0,-4.0
2666639,3.0,0.0,3.0
1744598,,,
902061,-2.0,,
415539,0.0,-2.0,
2036386,0.0,0.0,-2.0
3019302,0.0,0.0,0.0
534113,1.0,1.0,1.0
2739065,-1.0,0.0,0.0
2329581,0.0,-1.0,0.0
1620788,0.0,0.0,-1.0
145143,1.0,1.0,1.0
2176567,0.0,1.0,1.0
2038895,-1.0,-1.0,0.0
335142,2.0,1.0,1.0
1848015,-1.0,1.0,0.0
465724,2.0,1.0,3.0
1217890,-2.0,0.0,-1.0
125275,0.0,-2.0,0.0
2546611,0.0,0.0,-2.0
2660682,0.0,0.0,0.0
1357404,0.0,0.0,0.0
2101601,1.0,1.0,1.0
3241361,-1.0,0.0,0.0
1788727,0.0,-1.0,0.0
2680047,2.0,2.0,1.0
1251698,-2.0,0.0,0.0
2700563,0.0,-2.0,0.0
2552405,-1.0,-1.0,-3.0
2393247,1.0,0.0,0.0
1310964,0.0,1.0,0.0
1235985,2.0,2.0,3.0
2925990,-2.0,0.0,0.0
917146,0.0,-2.0,0.0
2052131,-1.0,-1.0,-3.0
1380776,0.0,-1.0,-1.0
1838507,1.0,1.0,0.0
3135557,0.0,1.0,1.0
3357357,2.0,2.0,3.0
2367442,-2.0,0.0,0.0
704540,2.0,0.0,2.0
2326933,-2.0,0.0,-2.0
425825,0.0,-2.0,0.0
1468707,1.0,1.0,-1.0
2847669,,,
2618048,3.0,,
710402,-5.0,-2.0,
2217530,-9.0,-14.0,-11.0
2138716,12.0,3.0,-2.0
1945366,10.0,22.0,13.0
1744860,-10.0,0.0,12.0
319839,-2.0,-12.0,-2.0
2573873,12.0,10.0,0.0
493429,-6.0,6.0,4.0
3238471,3.0,-3.0,9.0
2226386,1.0,4.0,-2.0
949365,3.0,4.0,7.0
261818,,,
1532805,-1.0,,
3129473,-9.0,-10.0,
538083,2.0,-7.0,-8.0
2760525,-2.0,0.0,-9.0
164438,4.0,2.0,4.0
373876,-9.0,-5.0,-7.0
1237299,7.0,-2.0,2.0
2551595,-2.0,5.0,-4.0
2621235,0.0,-2.0,5.0
1928565,9.0,9.0,7.0
2134683,-7.0,2.0,2.0
2479180,-2.0,-9.0,0.0
1344670,0.0,-2.0,-9.0
158168,0.0,0.0,-2.0
3022052,1.0,1.0,1.0
1167475,-1.0,0.0,0.0
1422932,4.0,3.0,4.0
1637420,,,
1675082,-10.0,,
142367,0.0,-10.0,
693400,0.0,0.0,-10.0
2384871,-1.0,-1.0,-1.0
3040192,3.0,2.0,2.0
850007,7.0,10.0,9.0
1033245,0.0,7.0,10.0
3201899,-8.0,-8.0,-1.0
1366409,-2.0,-10.0,-10.0
742650,1.0,-1.0,-9.0
2476643,-2.0,-1.0,-3.0
2102753,4.0,2.0,3.0
87167,3.0,7.0,5.0
1357520,-5.0,-2.0,2.0
280246,-1.0,-6.0,-3.0
2317554,8.0,7.0,2.0
2843349,-5.0,3.0,2.0
1342981,3.0,-2.0,6.0
2161556,-5.0,-2.0,-7.0
203328,0.0,-5.0,-2.0
2464210,10.0,10.0,5.0
1157524,-11.0,-1.0,-1.0
83519,7.0,-4.0,6.0
1057962,-6.0,1.0,-10.0
1932943,0.0,-6.0,1.0
815802,-1.0,-1.0,-7.0
265225,4.0,3.0,3.0
2075214,-4.0,0.0,-1.0
1364414,2.0,-2.0,2.0
1658284,0.0,2.0,-2.0
2707481,0.0,0.0,2.0
1030181,-1.0,-1.0,-1.0
1326688,-1.0,-2.0,-2.0
3069621,9.0,8.0,7.0
2753514,-8.0,1.0,0.0
2319689,-1.0,-9.0,0.0
3402452,9.0,8.0,0.0
3063258,-1.0,8.0,7.0
1242639,-5.0,-6.0,3.0
3292176,-2.0,-7.0,-8.0
284911,0.0,-2.0,-7.0
2574012,6.0,6.0,4.0
3049718,-5.0,1.0,1.0
1971489,-2.0,-7.0,-1.0
2068339,9.0,7.0,2.0
173608,-5.0,4.0,2.0
3161439,1.0,-4.0,5.0
3090547,-5.0,-4.0,-9.0
714467,4.0,-1.0,0.0
452107,-5.0,-1.0,-6.0
808169,7.0,2.0,6.0
814498,-2.0,5.0,0.0
1591997,-3.0,-5.0,2.0
1632709,2.0,-1.0,-3.0
569851,-2.0,0.0,-3.0
2215912,,,
1023736,-4.0,,
1318884,-1.0,-5.0,
3210867,1.0,0.0,-4.0
469308,4.0,5.0,4.0
452214,-6.0,-2.0,-1.0
2891340,2.0,-4.0,0.0
868862,-7.0,-5.0,-11.0
3058315,2.0,-5.0,-3.0
3086559,2.0,4.0,-3.0
1991805,2.0,4.0,6.0
2595429,0.0,2.0,4.0
1864917,-6.0,-6.0,-4.0
3375857,4.0,-2.0,-2.0
1026188,0.0,4.0,-2.0
1640171,,,
2865039,0.0,,
3404005,-1.0,-1.0,
914008,-6.0,-7.0,-7.0
142529,5.0,-1.0,-2.0
3139692,1.0,6.0,0.0
1621150,-7.0,-6.0,-1.0
966487,-1.0,-8.0,-7.0
75712,5.0,4.0,-3.0
357034,2.0,7.0,6.0
703640,0.0,2.0,7.0
3386031,-3.0,-3.0,-1.0
2737664,,,
2494946,-1.0,,
2509523,3.0,2.0,
1488702,-3.0,0.0,-1.0
2959910,0.0,-3.0,0.0
1668108,3.0,3.0,0.0
1167663,-1.0,2.0,2.0
3239935,-6.0,-7.0,-4.0
989079,2.0,-4.0,-5.0
1404134,7.0,9.0,3.0
1171330,-1.0,6.0,8.0
3375676,5.0,4.0,11.0
3094043,0.0,5.0,4.0
2048333,-14.0,-14.0,-9.0
1223565,7.0,-7.0,-7.0
264699,3.0,10.0,-4.0
478931,-6.0,-3.0,4.0
852505,5.0,-1.0,2.0
2799614,-3.0,2.0,-4.0
2184758,0.0,-3.0,2.0
1850063,-1.0,-1.0,-4.0
1533500,2.0,1.0,1.0
2699258,0.0,2.0,1.0
2969322,-1.0,-1.0,1.0
2445390,-1.0,-2.0,-2.0
2562003,0.0,-1.0,-2.0
386144,-1.0,-1.0,-2.0
2945569,4.0,3.0,3.0
1090386,0.0,4.0,3.0
2297027,-1.0,-1.0,3.0
2673981,-5.0,-6.0,-6.0
1517269,11.0,6.0,5.0
1569497,-7.0,4.0,-1.0
2998726,,,
1889805,3.0,,
2076487,0.0,3.0,
2230612,-5.0,-5.0,-2.0
1070256,6.0,1.0,1.0
2272127,-3.0,3.0,-2.0
3010399,3.0,0.0,6.0
2333054,0.0,3.0,0.0
1392863,4.0,4.0,7.0
667070,-1.0,3.0,3.0
1106283,-4.0,-5.0,-1.0
3324608,0.0,-4.0,-5.0
1560030,-2.0,-2.0,-6.0
2378539,1.0,-1.0,-1.0
2761831,-3.0,-2.0,-4.0
757752,5.0,2.0,3.0
918492,,,
1727822,0.0,,
469534,2.0,2.0,
575863,-3.0,-1.0,-1.0
209170,,,
2668908,-5.0,,
1533074,6.0,1.0,
3096750,-2.0,4.0,-1.0
2877288,-1.0,-3.0,3.0
613507,1.0,0.0,-2.0
350028,4.0,5.0,4.0
3119876,-5.0,-1.0,0.0
